"X.AUTHID","sent.content","sent_seq_id"
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'","Currently, Entisys has about 20 customers in ; in Virtualization, Networking and Mobility helps Entisys meet the needs of healthcare customers and those in other key verticals, including entertainment, high tech and financial services.",3542
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",";Entisys takes a novel approach by working closely with ;.",3545
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",";John Carey is senior director of worldwide channel programs strategy at Citrix.",3549
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'","In this role he has led a restructure of the global CSA program and launched a new partner incentive program Opportunity Registration for Citrix networking products, and updated the companys award-winning partner incentive program, Advisor Rewards.",3551
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'","This January his team launched an updated Citrix Solution Advisor program and Specializations making competence the cornerstone to partner value.",3552
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'","He also launched the Global Citrix Enterprise License program for commercial customers and the Citrix Service Provider partner program, which continues to e rich growth since its official launch in 2009.",3554
"b'http://searsholdings.com/press-releases/pr/1760'","""But having your lawn mower inspected and tuned-up by a Sears professional to prevent possible breakdowns means you\'ll beat the procrastinator crowds at repair centers and be ready to enjoy the first mow of the season.""",2974
"b'http://searsholdings.com/press-releases/pr/1760'","Equipment Maintenance ""We have thousands of specially-trained technicians who service nearly three million pieces of lawn and garden equipment a year,"" said Dan Colbert, vice president of Performance Engineering and Carry-In for Sears HomeCentral.",2978
"b'http://searsholdings.com/press-releases/pr/1760'","""Whether its push mowers, riding mowers or any other piece of lawn and garden equipment, Sears specially trained technicians service the product, no matter where the customer bought it.""",2979
"b'http://searsholdings.com/press-releases/pr/1760'","A professional tune-up covers all of these items and includes an overall assessment of the equipment\'s condition.",2980
"b'http://searsholdings.com/press-releases/pr/1760'","Consumers can call 1-800-4-MY-HOME (1-800-469-4663) 24 hours a day, seven days a week, or visit the Sears Web site at to schedule riding mower repairs, find the nearest Sears Parts & Repair center or purchase lawn equipment parts.",2981
"b'http://searsholdings.com/press-releases/pr/1760'","Sears HomeCentral is one of the nation\'s largest home repair provider in terms of the number of home repair specialists, with more than 12,000 trained technicians making appro 14 million repairs annually.",2982
"b'http://searsholdings.com/press-releases/pr/1760'","Sears repair specialists are trained through the Sears Technological Institute, the first fully accredited educational institution of its kind in the U.S. Technicians make over 200,000 in-home repair visits per week and service most major brands no matter where the customer purchased the product.",2983
"b'http://searsholdings.com/press-releases/pr/1760'","The company serves families across the country through appro 860 department stores, more than 2,100 specialized retail locations, and a variety of online offerings accessible through the company\'s Web site, www.sears.com .",2985
"b'http://searsholdings.com/press-releases/pr/1760'","Contact: Edgar P. McDougal of Sears, 847-286-9669 Website: '",2987
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'","b'Fill out the form below to send this page to a friend;This press release was issued by Motorola Solutions Enterprise business prior to its acquisition by Zebra Technologies on Oct. 27, 2014.;This press release was issued by Psion prior to its acquisition by Motorola Solutions on Oct. 1, 2012.",4112
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'",";London, UK and Willich/Berlin, Germany, April 11, 2011 Psion has won this years European AutoID Award in the category of Most Innovative Company.",4114
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'",";The award was conferred in recognition of the companys Open Source Mobility (OSM) development and innovation strategy.",4115
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'",";Were e proud to have been chosen as the most innovative company, said Jrgen Heim, Managing Director of Psion GmbH.",4117
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'",";Through its innovative thinking, long-term product strategy and collaborative partner programme, the winner of this years award has established itself as one of the worlds foremost companies in the auto ID industry, said Dominik Rotzinger, Managing Director of Warok GmbH, in the award citation.",4120
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'","; ;Through OSM, Psion shares tools and components with e service providers, partner businesses and customers to integrate e ideas and approaches.",4123
"b'https://www.zebra.com/ap/en/about-zebra/newsroom/press-releases/2011/Psion-wins-European-AutoID-Award-for-the-most-innovative-company.html'",";Psion plc is a public company listed on the London Stock E. It is headquartered in London with corporate offices located in Europe, North America, Asia Pacific, Latin America and Africa.",4137
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'",";Jul 01, 2014;, ; / -Xilinx, Inc. (NASDAQ: XLNX) today announced that it won 2014 EDN China Innovation Awards.",4079
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'","The company was recognized with a Top 10 Most Influencial Technologies for the Future award for its All Programmable SoC technology and the Best Product award in the programmable devices category.",4080
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'",";""As the 10; anniversary of EDN China award, this year\'s awards recognized each winning product\'s and company\'s industry impact and leadership,"" said Yorbe Zhang, head of content at EDN China.",4083
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'","""Congratulations to Xilinx for winning both product and technology awards, which represent Chinese engineering community\'s highest recognition, with its pioneering All Programmable technology innovations.",4084
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'",";For the Best Product award, one winner is selected from each of nine categories, and Xilinx was recognized in the programmable devices category for its long-term innovation and leadership in the industry.",4087
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'",";In the 10-year history of the EDN China Innovation Awards, Xilinx has won a total of 13 awards, including five best product awards for its All Programmable technologies such as Kintex-7 FPGA, ISE Design Suite, Vivado Design Suite, and Zynq-7000 All Programmable SoCs.",4088
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'",";1445;#AAB850; Copyright 2014 Xilinx, Inc. Xilinx, the Xilinx logo, Artix, ISE, Kintex, Spartan, Virtex, Vivado, Zynq, and other designated brands included herein are trademarks of Xilinx in the United States and other countries.",4095
"b'https://www.xilinx.com/news/press/2014/xilinx-wins-2014-edn-china-innovation-awards.html'","All other trademarks are the property of their respective owners.",4096
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","b""; Posted by ; April 13, 2016 at 3:00 PM ; Posted by ; April 8, 2016 at 3:00 PM ; Posted by ; March 31, 2016 at 10:36 AM ; ;I read ; with genuine e - especially as it was drawn to my attention through this ; on LinkedIn.",248
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","and the desire for people to be connected to the internet regardless of their location (at home, at school or work etc.)",250
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","Although wireless wide area networks such as 3G or 4G are now available in most urban areas, Wi-Fi is still preferred in most cases due to wide support of all sort of devices and the fact that you can get free connection now in most public places, including bars/restaurants, airports, hotels, city centers, stadium etc.",252
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","More importantly, most people now enjoy Wi-Fi at home and e the same e when they travel, leisure, work etc.",253
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","It's fair to say that Wi-Fi has grown from being a niche technology used by companies in warehouses and other business environments to a commodity technology (available to almost everyone).",254
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","; So if Wi-Fi has now become commodity, does this mean that the same Wi-Fi technology that we use at home can be used in business environments as well?",255
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","Not e. Even though we have standards for Wi-Fi products, which guarantee that an Access Point from vendor X works with a tablet from vendor Y, there are some important differences between products that are designed for personal use (or SOHO, Small Office / Home Office) and Enterprise Class solutions.",256
"b'http://blogs.zebra.com/author/patrick-groot-nuelend'","While most people can imagine that a Wi-Fi network in a large hospital, university or retailer with hundreds of stores will have other requirements than the Wi-Fi you have at home, the differences may be less obvious for a Small or Medium Business (SMB).",257
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","According to market research, most printing serves either to help sell a product or communicate information to someone.",2854
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","In that conte, there are three things that are impacting and changing the way print customers, and in turn, their customers use print and print related services.",2855
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","The first print technology to bridge the gap is QR codes, but some are starting to say that NFC or field communication might have greater potential than QR codes.",2857
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","Direct marketing provides enormous opportunities and potential for profitability.",2858
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","Katie Dunn, President and Founder of Digital Innovations Group, discussed the 7 steps to successfully selling direct marketing services in a recent Thought Leadership Workshop.",2861
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","The Direct Marketing Association states the response rate of direct mail is more than 30x higher than that of email.",2862
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","A recent Xerox Thought Leadership Workshop delved into everything-direct marketing.",2864
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'","Included was a discussion of psychology based marketing and how to trigger the unconscious minds of your consumers, as well as the art and science of selling direct marketing services.",2865
