"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr","sent.content"
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'",1387,0.4,1,0.32,"['digitalization', 'we']",2,"lufthansagroup",1,0,0,1,6,"; There is no doubt that digitalization has changed the way we live."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'",1389,0.4,0,0,"['we']",1,"lufthansagroup",1,0,0,1,4,"And this is why we here at the Lufthansa Group are using."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'",1403,0.4,0,0,"['Mayor', 'Lufthansa']",2,"lufthansagroup",1,0,0,1,4,"; In March 1967, the then Mayor of Frankfurt, Dr. Wilhelm Fay, initiated the first Lufthansa electronic ticket booking system with the touch of a button Lufthansa considered processing its bookings."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'",1405,0.2,0,0,"['Fields', 'You']",2,"lufthansagroup",1,0,0,1,4,";of;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;ID:;ID:; (All Fields Required) ;You must complete additional steps or remove assets to resume downloading."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'",1406,0.4,0,0,"Fields",1,"lufthansagroup",1,0,0,1,4,"; (All Fields Required) ;Your Media Cart has been sent to:;You must enable cookies in your browser to use the Media Cart feature."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'",1408,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; """
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1409,0.4,1,0.32,"['digitalization', 'we']",2,"lufthansagroup",1,0,0,1,6,";04-AUG-2017;There is no doubt that digitalization has changed the way we live."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1413,0.2,0,0,"we",1,"lufthansagroup",1,0,0,1,4,"On January 10th, at the Digital Aviation Forum in Frankfurt, we presented the digital portfolio of our group to decision makers, the media, and our customers."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1419,0.4,0,0,"our",1,"lufthansagroup",1,0,0,1,4,"With over 100 million passengers per year, how can we use the increasing number of customer interactions and the resulting data streams to make even better decisions?"
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1421,0.4,0,0,"['We', 'We']",2,"lufthansagroup",1,0,0,2,4,"We can use customer analytics and artificial intelligence to deduce customer preferences and to personalize and optimize our guests travel e.;There is another level of digitalization with enormous potential: new market structures."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1424,0.4,1,0.049,"AirBnB",1,"lufthansagroup",1,0,0,1,6,"There are a number of well-known e: UBER, for instance, is currently revolutionizing the ta industry around the world, and AirBnB is tapping the demand of the market for hotel stays."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1430,0.2,0,0,"['Fields', 'You']",2,"lufthansagroup",1,0,0,1,4,";(3);(2);(1);Aviatar: Lufthansa Develops Digital Twin;Telekom and Lufthansa cooperate for Fashion Fusion;Lufthansa has Germany's Best Innovation Lab;of;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;ID:;ID:; (All Fields Required) ;You must complete additional steps or remove assets to resume downloading."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1431,0.4,0,0,"Fields",1,"lufthansagroup",1,0,0,1,4,"; (All Fields Required) ;Your Media Cart has been sent to:;You must enable cookies in your browser to use the Media Cart feature."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1433,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; """
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1439,0.4,1,0.113,"Fasten seat belt signs",1,"lufthansagroup",1,0,0,0,5,"First, there is slight juddering and then a sudden loss of height and the Fasten seat belt signs light up."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1440,0.4,1,0.111,"['We', 'Karssemeijer']",2,"lufthansagroup",1,0,0,2,6,"We still dont have comprehensive forecasts that are accurate and reliable enough, says 43-year-old Karssemeijer."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1442,0.6,1,0.382,"['A380 Copilot Oliver Matz']",1,"lufthansagroup",0,1,0,1,6,"Thats not a great help to us, says A380 Copilot Oliver Matz."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1443,0.2,0,0,"Lufthansa pilots",1,"lufthansagroup",1,0,0,1,4,";But Lufthansa pilots may soon have more accurate information about the location and strength of turbulence."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1448,0.2,0,0.094,"['aircraft', 'system']",2,"lufthansagroup",1,0,0,1,4,"When an aircraft passes through turbulence, the system automatically records the strength of the shock on a scale from zero (calm) to one (e turbulence)."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1450,0.4,0,0.055,"Pilots",1,"lufthansagroup",1,0,0,1,4,"Pilots will be able to move to a different altitude or at least warn flight attendants and passengers in good time, according to Karssemeijer."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1454,0.4,0,0,"Matz",1,"lufthansagroup",1,0,0,1,4,"Together with Karssemeijer, Matz carried out successful tests of the new system on two flights to Frankfurt."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1461,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; '"
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'",1474,0.2,0,0,"['Fields', 'You']",2,"lufthansagroup",1,0,0,1,4,";Deutsche Lufthansa AG;Media Relations;(2);Dimensions of Digitization;Aviatar: Lufthansa Develops Digital Twin;Telekom and Lufthansa cooperate for Fashion Fusion;of;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;ID:;ID:; (All Fields Required) ;You must complete additional steps or remove assets to resume downloading."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'",1475,0.4,0,0,"Fields",1,"lufthansagroup",1,0,0,1,4,"; (All Fields Required) ;Your Media Cart has been sent to:;You must enable cookies in your browser to use the Media Cart feature."
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'",1477,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; '"
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'",1479,0.4,0,0,"member",1,"lufthansagroup",1,0,0,1,4,"On flight LH762 on 14 February, the youngest member of the fleet also had a special surprise on board: a donation cheque from help alliance for over 30,000 euros for the Sunshine"" education project in Delhi."
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'",1505,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; '"
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'",1507,0.4,0,0,"member",1,"lufthansagroup",1,0,0,1,4,"On flight LH762 on 14 February, the youngest member of the fleet also had a special surprise on board: a donation cheque from help alliance for over 30,000 euros for the Sunshine"" education project in Delhi."
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'",1532,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; '"
"b'http://newsroom.lufthansagroup.com/english/news/all'",1536,0.2,1,0.135,"(No subject)",0,"lufthansagroup",1,0,0,0,5,"; To this day, the fate of the passengers is unclear: On March 8 2014, Malaysian Airlines flight MH 370 disappeared on its way from Kuala Lumpur to Beijing."
"b'http://newsroom.lufthansagroup.com/english/news/all'",1542,0.4,0,0,"Lufthansa",1,"lufthansagroup",1,0,0,1,4,"; Starting 12 September Fourth and fifth Lufthansa A350-900s to enter commercial service from Munich From 12 September, Lufthansa will be offering flights to Hong Kong on an Airbus A350-900."
"b'http://newsroom.lufthansagroup.com/english/news/all'",1543,0.4,1,0.32,"digitalization",1,"lufthansagroup",1,0,0,0,5,"; There is no doubt that digitalization has changed the way we live."
"b'http://newsroom.lufthansagroup.com/english/news/all'",1545,0.4,0,0,"['we']",1,"lufthansagroup",1,0,0,1,4,"And this is why we here at the Lufthansa Group are using."
"b'http://newsroom.lufthansagroup.com/english/news/all'",1548,0.4,0,0,"['FAMOS', 'aircraft']",2,"lufthansagroup",1,0,0,1,4,"The fle state- ; Research project ""FAMOS"" enables automated coating of large surfaces Lufthansa Technik AG and its partners have succeeded in developing a guidance system for the automated application of multifunction ; How many aircraft are currently in the air?"
"b'http://newsroom.lufthansagroup.com/english/news/all'",1556,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; '"
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1557,0.4,1,0.32,"['digitalization', 'we']",2,"lufthansagroup",1,0,0,1,6,";04-AUG-2017;There is no doubt that digitalization has changed the way we live."
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1561,0.2,0,0,"we",1,"lufthansagroup",1,0,0,1,4,"On January 10th, at the Digital Aviation Forum in Frankfurt, we presented the digital portfolio of our group to decision makers, the media, and our customers."
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1569,0.4,0,0,"['We', 'We']",2,"lufthansagroup",1,0,0,2,4,"We can use customer analytics and artificial intelligence to deduce customer preferences and to personalize and optimize our guests travel e.;There is another level of digitalization with enormous potential: new market structures."
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1572,0.4,1,0.049,"AirBnB",1,"lufthansagroup",1,0,0,1,6,"There are a number of well-known e: UBER, for instance, is currently revolutionizing the ta industry around the world, and AirBnB is tapping the demand of the market for hotel stays."
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",1581,0.4,1,0.121,"items",1,"lufthansagroup",1,0,0,0,5,"; Some items have been removed from your Media Cart because they are no longer available or e. ; '"
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1587,0.4,1,0.113,"Fasten seat belt signs",1,"lufthansagroup",1,0,0,0,5,"First, there is slight juddering and then a sudden loss of height and the Fasten seat belt signs light up."
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1588,0.4,1,0.111,"['We', 'Karssemeijer']",2,"lufthansagroup",1,0,0,2,6,"We still dont have comprehensive forecasts that are accurate and reliable enough, says 43-year-old Karssemeijer."
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1590,0.6,1,0.382,"['A380 Copilot Oliver Matz']",1,"lufthansagroup",0,1,0,1,6,"Thats not a great help to us, says A380 Copilot Oliver Matz."
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'",1591,0.2,0,0,"Lufthansa pilots",1,"lufthansagroup",1,0,0,1,4,";But Lufthansa pilots may soon have more accurate information about the location and strength of turbulence."
