"word","emotion","score"
"duel","anticipation",1
"duel","fear",1
"duet","positive",1
"duke","positive",1
"dull","negative",1
"dull","sadness",1
"dumb","negative",1
"dummy","negative",1
"dumps","anger",1
"dumps","negative",1
"dumps","sadness",1
"dun","negative",1
"dung","disgust",1
"dungeon","fear",1
"dungeon","negative",1
"dupe","anger",1
"dupe","negative",1
"duplicity","anger",1
"duplicity","negative",1
"durability","positive",1
"durability","trust",1
"durable","positive",1
"durable","trust",1
"duress","anger",1
"duress","disgust",1
"duress","fear",1
"duress","negative",1
"duress","sadness",1
"dust","negative",1
"dutiful","anticipation",1
"dutiful","positive",1
"dutiful","trust",1
"dwarfed","fear",1
"dwarfed","negative",1
"dwarfed","sadness",1
"dying","anger",1
"dying","disgust",1
"dying","fear",1
"dying","negative",1
"dying","sadness",1
"dynamic","surprise",1
"dysentery","disgust",1
"dysentery","negative",1
"dysentery","sadness",1
"eager","anticipation",1
"eager","joy",1
"eager","positive",1
"eager","surprise",1
"eager","trust",1
"eagerness","anticipation",1
"eagerness","joy",1
"eagerness","positive",1
"eagerness","trust",1
"eagle","trust",1
"earl","positive",1
"earn","positive",1
"earnest","positive",1
"earnestly","positive",1
"earnestness","positive",1
"earthquake","anger",1
"earthquake","fear",1
"earthquake","negative",1
"earthquake","sadness",1
"earthquake","surprise",1
"ease","positive",1
"easement","positive",1
"easygoing","positive",1
"eat","positive",1
"eavesdropping","negative",1
"economy","trust",1
"ecstasy","anticipation",1
"ecstasy","joy",1
"ecstasy","positive",1
"ecstatic","anticipation",1
"ecstatic","joy",1
"ecstatic","positive",1
"ecstatic","surprise",1
"edict","fear",1
"edict","negative",1
"edification","anticipation",1
"edification","joy",1
"edification","positive",1
"edification","trust",1
"edition","anticipation",1
"educate","positive",1
"educated","positive",1
"educational","positive",1
"educational","trust",1
"eel","fear",1
"effective","positive",1
"effective","trust",1
"effeminate","negative",1
"efficacy","positive",1
"efficiency","positive",1
"efficient","anticipation",1
"efficient","positive",1
"efficient","trust",1
"effigy","anger",1
"effort","positive",1
"egotistical","disgust",1
"egotistical","negative",1
"egregious","anger",1
"egregious","disgust",1
"egregious","negative",1
"ejaculation","anticipation",1
"ejaculation","joy",1
"ejaculation","positive",1
"ejaculation","surprise",1
"ejaculation","trust",1
"eject","negative",1
"ejection","negative",1
"elaboration","positive",1
"elated","joy",1
"elated","positive",1
"elbow","anger",1
"elder","positive",1
"elder","trust",1
"elders","positive",1
"elders","trust",1
"elect","positive",1
"elect","trust",1
"electorate","trust",1
"electric","joy",1
"electric","positive",1
"electric","surprise",1
"electricity","positive",1
"elegance","anticipation",1
"elegance","joy",1
"elegance","positive",1
"elegance","trust",1
"elegant","joy",1
"elegant","positive",1
"elevation","anticipation",1
"elevation","fear",1
"elevation","joy",1
"elevation","positive",1
"elevation","trust",1
"elf","anger",1
"elf","disgust",1
"elf","fear",1
"eligible","positive",1
"elimination","anger",1
"elimination","disgust",1
"elimination","fear",1
"elimination","negative",1
"elimination","sadness",1
"elite","anticipation",1
"elite","joy",1
"elite","positive",1
"elite","trust",1
"eloquence","positive",1
"eloquent","positive",1
"elucidate","positive",1
"elucidate","trust",1
"elusive","negative",1
"elusive","surprise",1
"emaciated","fear",1
"emaciated","negative",1
"emaciated","sadness",1
"emancipation","anticipation",1
"emancipation","joy",1
"emancipation","positive",1
"embargo","negative",1
"embarrass","negative",1
"embarrass","sadness",1
"embarrassing","negative",1
"embarrassment","fear",1
"embarrassment","negative",1
"embarrassment","sadness",1
"embarrassment","surprise",1
"embezzlement","negative",1
"embolism","fear",1
"embolism","negative",1
"embolism","sadness",1
"embrace","anticipation",1
"embrace","joy",1
"embrace","positive",1
"embrace","surprise",1
"embrace","trust",1
"embroiled","negative",1
"emergency","fear",1
"emergency","negative",1
"emergency","sadness",1
"emergency","surprise",1
"emeritus","positive",1
"eminence","positive",1
"eminence","trust",1
"eminent","positive",1
"eminently","positive",1
"emir","positive",1
"empathy","positive",1
"emphasize","trust",1
"employ","trust",1
"empower","positive",1
"emptiness","sadness",1
"emulate","positive",1
"enable","positive",1
"enable","trust",1
"enablement","positive",1
"enablement","trust",1
"enchant","anticipation",1
"enchant","joy",1
"enchant","positive",1
"enchant","surprise",1
"enchanted","joy",1
"enchanted","positive",1
"enchanted","trust",1
"enchanting","anticipation",1
"enchanting","joy",1
"enchanting","positive",1
"enclave","negative",1
"encore","positive",1
"encourage","joy",1
"encourage","positive",1
"encourage","trust",1
"encouragement","positive",1
"encroachment","fear",1
"encroachment","negative",1
"encumbrance","anger",1
"encumbrance","fear",1
"encumbrance","negative",1
"encumbrance","sadness",1
"encyclopedia","positive",1
"encyclopedia","trust",1
"endanger","anticipation",1
"endanger","fear",1
"endanger","negative",1
"endangered","fear",1
"endangered","negative",1
"endeavor","anticipation",1
"endeavor","positive",1
"endemic","disgust",1
"endemic","fear",1
"endemic","negative",1
"endemic","sadness",1
"endless","anger",1
"endless","fear",1
"endless","joy",1
"endless","negative",1
"endless","positive",1
"endless","sadness",1
"endless","trust",1
"endocarditis","fear",1
"endocarditis","sadness",1
"endow","positive",1
"endow","trust",1
"endowed","positive",1
"endowment","positive",1
"endowment","trust",1
"endurance","positive",1
"endure","positive",1
"enema","disgust",1
"enemy","anger",1
"enemy","disgust",1
"enemy","fear",1
"enemy","negative",1
"energetic","positive",1
"enforce","anger",1
"enforce","fear",1
"enforce","negative",1
"enforce","positive",1
"enforcement","negative",1
"engaged","anticipation",1
"engaged","joy",1
"engaged","positive",1
"engaged","trust",1
"engaging","joy",1
"engaging","positive",1
"engaging","trust",1
"engulf","anticipation",1
"enhance","positive",1
"enigmatic","fear",1
"enigmatic","negative",1
"enjoy","anticipation",1
"enjoy","joy",1
"enjoy","positive",1
"enjoy","trust",1
"enjoying","anticipation",1
"enjoying","joy",1
"enjoying","positive",1
"enjoying","trust",1
"enlighten","joy",1
"enlighten","positive",1
"enlighten","trust",1
"enlightenment","joy",1
"enlightenment","positive",1
"enlightenment","trust",1
"enliven","joy",1
"enliven","positive",1
"enliven","surprise",1
"enliven","trust",1
"enmity","anger",1
"enmity","fear",1
"enmity","negative",1
"enmity","sadness",1
"enrich","positive",1
"enroll","anticipation",1
"enroll","trust",1
"ensemble","positive",1
"ensemble","trust",1
"ensign","positive",1
"enslave","negative",1
"enslaved","anger",1
"enslaved","disgust",1
"enslaved","fear",1
"enslaved","negative",1
"enslaved","sadness",1
"enslavement","negative",1
"entangled","anger",1
"entangled","disgust",1
"entangled","fear",1
"entangled","negative",1
"entangled","sadness",1
"entanglement","negative",1
"enterprising","positive",1
"entertain","joy",1
"entertain","positive",1
"entertained","joy",1
"entertained","positive",1
"entertaining","anticipation",1
"entertaining","joy",1
"entertaining","positive",1
"entertainment","anticipation",1
"entertainment","joy",1
"entertainment","positive",1
"entertainment","surprise",1
"entertainment","trust",1
"enthusiasm","anticipation",1
"enthusiasm","joy",1
"enthusiasm","positive",1
"enthusiasm","surprise",1
"enthusiast","anticipation",1
"enthusiast","joy",1
"enthusiast","positive",1
"enthusiast","surprise",1
"entrails","disgust",1
"entrails","negative",1
"entrust","trust",1
"envious","negative",1
"environ","positive",1
"ephemeris","positive",1
"epic","positive",1
"epidemic","anger",1
"epidemic","anticipation",1
"epidemic","disgust",1
"epidemic","fear",1
"epidemic","negative",1
"epidemic","sadness",1
"epidemic","surprise",1
"epilepsy","negative",1
"episcopal","trust",1
"epitaph","sadness",1
"epitome","positive",1
"equality","joy",1
"equality","positive",1
"equality","trust",1
"equally","positive",1
"equilibrium","positive",1
"equity","positive",1
"eradicate","anger",1
"eradicate","negative",1
"eradication","anger",1
"eradication","disgust",1
"eradication","fear",1
"eradication","negative",1
"erase","fear",1
"erase","negative",1
"erosion","negative",1
"erotic","anticipation",1
"erotic","joy",1
"erotic","negative",1
"erotic","positive",1
"erotic","surprise",1
"erotic","trust",1
"err","negative",1
"errand","anticipation",1
"errand","positive",1
"errand","trust",1
"errant","negative",1
"erratic","negative",1
"erratic","surprise",1
"erratum","negative",1
"erroneous","negative",1
"error","negative",1
"error","sadness",1
"erudite","positive",1
"erupt","anger",1
"erupt","negative",1
"erupt","surprise",1
"eruption","anger",1
"eruption","fear",1
"eruption","negative",1
"eruption","surprise",1
"escalate","anger",1
"escalate","negative",1
"escape","anticipation",1
"escape","fear",1
"escape","negative",1
"escape","positive",1
"escaped","fear",1
"eschew","anger",1
"eschew","negative",1
"eschew","sadness",1
"escort","trust",1
"espionage","negative",1
"esprit","positive",1
"essential","positive",1
"establish","trust",1
"established","joy",1
"established","positive",1
"esteem","joy",1
"esteem","positive",1
"esteem","sadness",1
"esteem","trust",1
"esthetic","positive",1
"estranged","negative",1
"ethereal","fear",1
"ethical","positive",1
"ethics","positive",1
"euthanasia","fear",1
"euthanasia","negative",1
"euthanasia","sadness",1
"evacuate","fear",1
"evacuate","negative",1
"evacuation","negative",1
"evade","anger",1
"evade","disgust",1
"evade","fear",1
"evade","negative",1
"evanescence","sadness",1
"evanescence","surprise",1
"evasion","fear",1
"evasion","negative",1
"evasion","sadness",1
"eventual","anticipation",1
"eventuality","anticipation",1
"eventuality","fear",1
"evergreen","joy",1
"evergreen","positive",1
"evergreen","trust",1
"everlasting","positive",1
"evict","negative",1
"evict","sadness",1
"eviction","anger",1
"eviction","disgust",1
"eviction","fear",1
"eviction","negative",1
"eviction","sadness",1
"evident","positive",1
"evident","trust",1
"evil","anger",1
"evil","disgust",1
"evil","fear",1
"evil","negative",1
"evil","sadness",1
"evolution","positive",1
"exacerbate","negative",1
"exacerbation","anger",1
"exacerbation","fear",1
"exacerbation","negative",1
"exacting","negative",1
"exaggerate","anger",1
"exaggerate","negative",1
"exaggerated","negative",1
"exalt","anticipation",1
"exalt","joy",1
"exalt","positive",1
"exalt","trust",1
"exaltation","joy",1
"exaltation","positive",1
"exaltation","trust",1
"exalted","joy",1
"exalted","positive",1
"exalted","trust",1
"examination","fear",1
"examination","negative",1
"examination","surprise",1
"exasperation","anger",1
"exasperation","disgust",1
"exasperation","negative",1
"excavation","anticipation",1
"excavation","negative",1
"excavation","surprise",1
"exceed","anticipation",1
"exceed","joy",1
"exceed","positive",1
"excel","anticipation",1
"excel","joy",1
"excel","positive",1
"excel","surprise",1
"excel","trust",1
"excellence","disgust",1
"excellence","joy",1
"excellence","positive",1
"excellence","trust",1
"excellent","joy",1
"excellent","positive",1
"excellent","trust",1
"excess","negative",1
"exchange","positive",1
"exchange","trust",1
"excise","negative",1
"excitable","positive",1
"excitation","anger",1
"excitation","anticipation",1
"excitation","fear",1
"excitation","joy",1
"excitation","positive",1
"excitation","surprise",1
"excite","anger",1
"excite","anticipation",1
"excite","fear",1
"excite","joy",1
"excite","positive",1
"excite","surprise",1
"excited","anticipation",1
"excited","joy",1
"excited","positive",1
"excited","surprise",1
"excited","trust",1
"excitement","anticipation",1
"excitement","joy",1
"excitement","positive",1
"excitement","surprise",1
"exciting","anticipation",1
"exciting","joy",1
"exciting","positive",1
"exciting","surprise",1
"exclaim","surprise",1
"excluded","disgust",1
"excluded","negative",1
"excluded","sadness",1
"excluding","negative",1
"excluding","sadness",1
"exclusion","disgust",1
"exclusion","fear",1
"exclusion","negative",1
"exclusion","sadness",1
"excrement","disgust",1
"excrement","negative",1
"excretion","disgust",1
"excruciating","fear",1
"excruciating","negative",1
"excuse","negative",1
"execution","anger",1
"execution","fear",1
"execution","negative",1
"execution","sadness",1
"execution","trust",1
"executioner","anger",1
"executioner","fear",1
"executioner","negative",1
"executioner","sadness",1
"executor","trust",1
"exemplary","positive",1
"exemption","positive",1
"exhaust","negative",1
"exhausted","negative",1
"exhausted","sadness",1
"exhaustion","anticipation",1
"exhaustion","negative",1
"exhaustion","sadness",1
"exhaustive","trust",1
"exhilaration","joy",1
"exhilaration","positive",1
"exhilaration","surprise",1
"exhort","positive",1
"exhortation","positive",1
"exigent","anticipation",1
"exigent","disgust",1
"exigent","fear",1
"exigent","negative",1
"exigent","surprise",1
"exile","anger",1
"exile","fear",1
"exile","negative",1
"exile","sadness",1
"existence","positive",1
"exorcism","fear",1
"exorcism","negative",1
"exorcism","sadness",1
"exotic","positive",1
"expatriate","negative",1
"expect","anticipation",1
"expect","positive",1
"expect","surprise",1
"expect","trust",1
"expectancy","anticipation",1
"expectant","anticipation",1
"expectation","anticipation",1
"expectation","positive",1
"expected","anticipation",1
"expecting","anticipation",1
"expedient","joy",1
"expedient","positive",1
"expedient","trust",1
"expedition","anticipation",1
"expedition","positive",1
"expel","anger",1
"expel","disgust",1
"expel","fear",1
"expel","negative",1
"expel","sadness",1
"expenditure","negative",1
"expenses","negative",1
"experienced","positive",1
"experienced","trust",1
"experiment","anticipation",1
"experiment","surprise",1
"expert","positive",1
"expert","trust",1
"expertise","positive",1
"expertise","trust",1
"expire","negative",1
"expire","sadness",1
"expired","negative",1
